PRATASABA RESORT,,,,,,,,,
Fixed Asset List,,,,,,,,,
Asset Code,Asset Name,Asset Type Name,Asset Account,Asset Cost,Usage Date,Purchase Date,Estimated Life,% Depr Rate,Depreciation Method
PRATA-0181,Kitchen Set periode Oktober 2019,Kitchen Set,1400800.0,918000.0,31 Oct 2019,31 Oct 2019,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0182,Kitchen Set November 2019,Kitchen Set,1400800.0,2250600.0,30 Nov 2019,30 Nov 2019,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0183,Masterselam : 1 Zoop Novo Blue dan 1 Zoop Novo Lime (Jam tangan diving),Office Equipment,1400600.0,5928000.0,30 Nov 2019,30 Nov 2019,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0184,4 beanbag di Cottage 3 ,House Keeping,1400700.0,3960000.0,30 Nov 2019,30 Nov 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0185,Sunbed,House Keeping,1400700.0,7000000.0,30 Nov 2019,30 Nov 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0186,Tandon My Tank 5200,House Keeping,1400700.0,17400000.0,30 Nov 2019,30 Nov 2019,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0187,Meja meeting ,House Keeping,1400700.0,4194000.0,30 Nov 2019,30 Nov 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0188,Housekeeping November 2019,House Keeping,1400700.0,5438500.0,30 Nov 2019,30 Nov 2019,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0189,Cylinder luxver 80 Cuft Scuba Alumunium/ Valve,Office Equipment,1400600.0,24375000.0,31 Dec 2019,31 Dec 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0190,K-Valve Thermo Din with Insert,Office Equipment,1400600.0,8625000.0,31 Dec 2019,31 Dec 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0191,Wetsuit Full Bali Men 3 MM XL,Office Equipment,1400600.0,2502750.0,31 Dec 2019,31 Dec 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0192,Lead Weight Local 1 Kg u/ perlengkapan diving ,Office Equipment,1400600.0,1005000.0,31 Dec 2019,31 Dec 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0193,Maktec u/ memotong besi,Office Machinery,1400500.0,1950000.0,31 Dec 2019,31 Dec 2019,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0194,mesin gurinda duduk,Office Machinery,1400500.0,823000.0,31 Dec 2019,31 Dec 2019,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0195,Ultrasonic Cleaner 750 Ml u/ cuci alat diving ,Office Equipment,1400600.0,560000.0,31 Dec 2019,31 Dec 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0196,Meja (kayu ulin) u/ meeting,House Keeping,1400700.0,6300000.0,31 Dec 2019,31 Dec 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0197,Meja (kayu nyatoh) u/ meeting,House Keeping,1400700.0,1000000.0,31 Dec 2019,31 Dec 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0198,outdoor AC Panasonic 1 pk u/ di janti,House Keeping,1400700.0,1300000.0,31 Dec 2019,31 Dec 2019,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0199,AL kipas baling 48 CF240 u/ janti,House Keeping,1400700.0,443220.0,31 Dec 2019,31 Dec 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0200,Dust Bin 60L ,House Keeping,1400700.0,1000000.0,31 Dec 2019,31 Dec 2019,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0201,"Kipas 12"" 300NEX",House Keeping,1400700.0,1902300.0,31 Dec 2019,31 Dec 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0202,"Kipas gantung 16"" MWF-41K",House Keeping,1400700.0,567800.0,31 Dec 2019,31 Dec 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0203,Housekeeping periode Desember 2019,House Keeping,1400700.0,3059000.0,31 Dec 2019,31 Dec 2019,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0204,Kitchen Set periode Desember 2019,Kitchen Set,1400800.0,148000.0,31 Dec 2019,31 Dec 2019,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0205,"BC, Wafe, BLK/ Char/ORG/XL ",Office Equipment,1400600.0,4678500.0,31 Dec 2019,31 Dec 2019,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0206,Equipment On Proses Periode Desember 2019,Office Equipment,1400600.0,2286500.0,31 Dec 2019,31 Dec 2019,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0207,"Portable Wls 15"" Mr Big aktif Pro (Soundsystem u/ karaoke) dan Tripod ",Office Equipment,1400600.0,7500000.0,31 Jan 2020,31 Jan 2020,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0208,EOP Housekeeping periode Januari 2020,House Keeping,1400700.0,2516000.0,31 Jan 2020,31 Jan 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0209,Cooler box 72 2 box ,Kitchen Set,1400800.0,2150000.0,29 Feb 2020,29 Feb 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0210,magic com 14L ,Kitchen Set,1400800.0,1160000.0,29 Feb 2020,29 Feb 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0211,Pompa air type JPA 4-47 PT-V 230V 50Hz u/ genset iveco (gol enginering 20020),Office Equipment,1400600.0,3700000.0,29 Feb 2020,29 Feb 2020,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0212,"Fuel pump ( pompa bensin u/ genset iveco ) 2 pcs (gol eng. 20020) & Hand tally/Mesin hitung, senter,golok  & 2 Pcs Tespen",Office Equipment,1400600.0,800000.0,29 Feb 2020,29 Feb 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0213,Equipemnt On Procses period Feb 2020,House Keeping,1400700.0,2095800.0,29 Feb 2020,29 Feb 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0214,Equipemnt On Procses period Feb 2020,House Keeping,1400700.0,425761.0,29 Feb 2020,29 Feb 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0215,Equipment On Procses - Kitchen Set per Feb 2020,Kitchen Set,1400800.0,8705400.0,29 Feb 2020,29 Feb 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0216,Kharisma Teknik - 1 Mesin Es Batu ,Kitchen Set,1400800.0,9615000.0,04 Mar 2020,04 Mar 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0217,DP 1 Termometer untuk mengukur suhu tubuh,Office Equipment,1400600.0,1375000.0,27 Mar 2020,27 Mar 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0218,Lily Yuliana - 1 Jack hammer (Bosch SDS max Flat Chisel) Gol 48 Umum Resort ,Office Equipment,1400600.0,1520000.0,24 Mar 2020,24 Mar 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0219,32 Gantungan Kunci untuk di room resort,House Keeping,1400700.0,1664000.0,27 Mar 2020,27 Mar 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0220,1 Ea Gerobak Dorong  ,Office Equipment,1400600.0,550000.0,29 Mar 2020,29 Mar 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0221,4 Solar water heater 130 L SR 130 untuk lodge,House Keeping,1400700.0,59620000.0,30 Apr 2020,30 Apr 2020,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0222,20 matras extrabed ukuran 120 untuk stock,House Keeping,1400700.0,37000000.0,02 Mar 2020,02 Mar 2020,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0223,Plat besi A36 ( alat pembakaran ) 1 pcs u/ resort,House Keeping,1400700.0,480000.0,10 Mar 2020,10 Mar 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0224,Sapu Lidi 4 buah & Sapu Tawau 4 buah ,House Keeping,1400700.0,380000.0,31 Mar 2020,31 Mar 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0226,Kitchen Set per Mar 2020,Kitchen Set,1400800.0,5756400.0,31 Mar 2020,31 Mar 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0227,"Tang Potong  1 pcs, Tang Kombinasi 1 pcs, Obeng Kembang Besar 1 pcs, Obeng Kembang sedang 1 pcs, Obeng Kembang kecil 1 pcs, Obeng Min Sedang 1 pcs, Sarung Tangan anti sayat 3 set, Solder 220w 1pcs u/ radio HT mess, 2 ea Kuas 1/2"" cat bambu",Office Equipment,1400600.0,699000.0,31 Mar 2020,31 Mar 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0228,"Longsock 14 MM 1/2 Segi 6, Longsock 17 MM 1/2 Segi 6, Longsock 22 MM 1/2 Segi 6",Office Equipment,1400600.0,175000.0,30 Apr 2020,30 Apr 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0229,1 set kunci L Hexagonal  & 1 set kunci  L Bintang ,Office Equipment,1400600.0,330000.0,31 May 2020,31 May 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0230,"4 Pcs Grindra 14"" (Mata Cutting Well) ",Office Equipment,1400600.0,200000.0,30 Jun 2020,30 Jun 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0231,EOP Housekeeping periode Mei 2020,House Keeping,1400700.0,621304.0,31 May 2020,31 May 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0232,EOP Housekeeping periode Juni 2020,House Keeping,1400700.0,1015000.0,30 Jun 2020,30 Jun 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0233,EOP Housekeeping periode Juli 2020,House Keeping,1400700.0,1475000.0,31 Jul 2020,31 Jul 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0234,22 Meter selang LPG untuk kompor resto,Kitchen Set,1400800.0,770000.0,07 Aug 2020,30 Jun 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0235,Gunting Kodok untuk bersihini kepiting ,Kitchen Set,1400800.0,36000.0,31 Jul 2020,31 Jul 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0236,Tang kombinasi u/ tool engineering,Office Equipment,1400600.0,90000.0,31 Jul 2020,31 Jul 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0237,Gergaji ,Office Equipment,1400600.0,17900.0,31 Aug 2020,31 Aug 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0238,Housekeeping Agustus 2020,House Keeping,1400700.0,1921800.0,31 Aug 2020,31 Aug 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0239,Kitchen Set Agustus 2020,Kitchen Set,1400800.0,755625.0,31 Aug 2020,31 Aug 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0240,Mouthpiece Amscud for Snorkel,Office Equipment,1400600.0,340000.0,30 Sep 2020,30 Sep 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0241,Mask strap thenice,Office Equipment,1400600.0,280000.0,30 Sep 2020,30 Sep 2020,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0242, mask strap retainer oceanpro - black (loop strap),Office Equipment,1400600.0,104000.0,30 Sep 2020,30 Sep 2020,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0243,snorkel holder simple release T1856 S (Loop google),Office Equipment,1400600.0,140000.0,30 Sep 2020,30 Sep 2020,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0245,EOP Houseekeeping periode Sept 2020 ,House Keeping,1400700.0,255000.0,30 Sep 2020,30 Sep 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0246,Diesel Genset Silent Type Cummins kap 150kVa,Office Machinery,1400500.0,234027950.0,31 Oct 2020,31 Oct 2020,5 Yr 0 Mth,20.0,Straight Line Method
PRATA-0247,EOP Housekeeping periode Okt 2020,House Keeping,1400700.0,240000.0,31 Oct 2020,31 Oct 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0248,EOP Kitchen Set periode Okt 2020,Kitchen Set,1400800.0,80000.0,31 Oct 2020,31 Oct 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0249,EOP periode November 2020,Office Equipment,1400600.0,948700.0,30 Nov 2020,30 Nov 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0250,11 pcs sprei (bedsheet) single 200x280 (120x200),House Keeping,1400700.0,1705000.0,30 Nov 2020,30 Nov 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0251,5 lusin Handuk hotel putih 70x140 ,House Keeping,1400700.0,3900000.0,30 Nov 2020,30 Nov 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0252,5 lusin sapu tangan hotel,House Keeping,1400700.0,900000.0,30 Nov 2020,30 Nov 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0253,Bunga untuk ornamen resort,House Keeping,1400700.0,9070000.0,30 Nov 2020,30 Nov 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0254,EOP Housekeeping periode Nov 2020 ,House Keeping,1400700.0,660000.0,30 Nov 2020,30 Nov 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0255,EOP Kitchen set periode November 2020 ,Kitchen Set,1400800.0,2034750.0,30 Nov 2020,30 Nov 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0256,Equipment On Process periode Desember 2020,Office Equipment,1400600.0,2606000.0,31 Dec 2020,31 Dec 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0257,EOP Housekeeping periode Des 20,House Keeping,1400700.0,3498000.0,31 Dec 2020,31 Dec 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0258,EOP Housekeeping periode Des 20,House Keeping,1400700.0,6290995.0,31 Dec 2020,31 Dec 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0259,EOP Kitchen Set periode Des 20,Kitchen Set,1400800.0,1190000.0,31 Dec 2020,31 Dec 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0260,EOP  periode Januari 2021 ,Office Equipment,1400600.0,255000.0,31 Jan 2021,31 Jan 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0261,EOP HS Periode Januari 2021 ,House Keeping,1400700.0,215000.0,31 Jan 2021,31 Jan 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0262,EOP HS Periode Desember 2020,House Keeping,1400700.0,44372000.0,31 Dec 2020,31 Dec 2020,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0263,EOP KS Periode Januari 2021,Kitchen Set,1400800.0,1920400.0,31 Jan 2021,31 Jan 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0264,Informa : Pembelian 100 buah kursi untuk MH,House Keeping,1400700.0,34716000.0,28 Feb 2021,28 Feb 2021,2 Yr 0 Mth,50.0,Straight Line Method
PRATA-0265,EOP Hoosekeeping ,House Keeping,1400700.0,2780820.0,28 Feb 2021,28 Feb 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0266,EOP Kitchen set periode Februari 2021,Kitchen Set,1400800.0,4917600.0,28 Feb 2021,28 Feb 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0268,Sparepart tanki diving,Office Equipment,1400600.0,6441000.0,31 Mar 2021,31 Mar 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0269,EOP Periode Maret 2021,Office Equipment,1400600.0,479000.0,31 Mar 2021,31 Mar 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0270,EOP Housekeeping periode Maret 2021,House Keeping,1400700.0,4832000.0,31 Mar 2021,31 Mar 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0271,Meja untuk MH ,House Keeping,1400700.0,8750000.0,31 Mar 2021,31 Mar 2021,2 Yr 0 Mth,50.0,Straight Line Method
PRATA-0272,EOP Kitchen Set periode April 2021,Kitchen Set,1400800.0,327580.0,30 Apr 2021,30 Apr 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0273,EOP Periode April 2021,Office Equipment,1400600.0,974100.0,30 Apr 2021,30 Apr 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0274,"Sinar Kasih : Pembelian septictank biofil BF04 1 unit, tablet biofil 1 bks, cairan biofil 300ml GOL 21020 Civil",House Keeping,1400700.0,4750000.0,30 Apr 2021,30 Apr 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0275,EOP Housekeeping periode April 2021,House Keeping,1400700.0,300000.0,30 Apr 2021,30 Apr 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0276,EOP periode Mei 2021,Office Equipment,1400600.0,7131000.0,31 May 2021,31 May 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0277,EOP Housekeeping periode Mei 2021,House Keeping,1400700.0,170000.0,31 May 2021,31 May 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0278,EOP Kitchen Set periode Mei 2021,Kitchen Set,1400800.0,223400.0,31 May 2021,31 May 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0279,EOP Housekeeping periode Juni 2021,House Keeping,1400700.0,550000.0,30 Jun 2021,30 Jun 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0280,EOP periode Juni 2021,Office Equipment,1400600.0,160000.0,30 Jun 2021,30 Jun 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0281,EOP Kitchen Set periode Juni 2021,Kitchen Set,1400800.0,50000.0,30 Jun 2021,30 Jun 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0282,"lampu led A60 E27 11 Watt, kaca mata safety",Office Equipment,1400600.0,279824.0,31 Jul 2021,31 Jul 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0285,Mesin Rumput,Office Machinery,1400500.0,1750000.0,31 Aug 2021,31 Aug 2021,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0286,EOP Periode September 2021,Office Equipment,1400600.0,1739000.0,30 Sep 2021,30 Sep 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0287,3 drum plastik untuk bak sampah,House Keeping,1400700.0,750000.0,30 Sep 2021,30 Sep 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0288,EOP Kitchen Set periode September 2021,Kitchen Set,1400800.0,338500.0,30 Sep 2021,30 Sep 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0289,EOP KS Periode Oktober 2021,Kitchen Set,1400800.0,690000.0,31 Oct 2021,31 Oct 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0290,EOP HS Periode Oktober 2021,House Keeping,1400700.0,960000.0,31 Oct 2021,31 Oct 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0291,EOP Periode Oktober 2021,Office Equipment,1400600.0,6178747.0,31 Oct 2021,31 Oct 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0292,EOP Periode November 2021,Office Equipment,1400600.0,1080000.0,30 Nov 2021,30 Nov 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0293,EOP HK Periode November 2021,House Keeping,1400700.0,13676531.0,30 Nov 2021,30 Nov 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0294,EOP KS Periode November 2021,Kitchen Set,1400800.0,340000.0,30 Nov 2021,30 Nov 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0295,EOP HK Periode Desember 2021,House Keeping,1400700.0,12156000.0,31 Dec 2021,31 Dec 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0296,EOP KS Periode Desember 2021,Kitchen Set,1400800.0,920000.0,31 Dec 2021,31 Dec 2021,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0297,Meja Receptionist New Kitchen,Office Equipment,1400600.0,4850000.0,31 Dec 2021,31 Dec 2021,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0298,Lampu Gantung & Lampu Dinding Hias @2pcs,Kitchen Set,1400800.0,1500000.0,31 Jan 2022,31 Jan 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0299,Artificial Flower & Pot,House Keeping,1400700.0,3202000.0,31 Jan 2022,31 Jan 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0300,Profil Tank 2300Liter- Cottage C6,Office Equipment,1400600.0,25425000.0,31 Jan 2022,31 Jan 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0301,Pompa Air Sanyo P-H1750 - New Kitchen ,Office Machinery,1400500.0,2350000.0,31 Jan 2022,31 Jan 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0302,Lounge Chair Double Seat (natural-navy),Office Equipment,1400600.0,3500000.0,31 Jan 2022,31 Jan 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0303,Kursi Rotan Brekele Single Seat (natural-navy),Office Equipment,1400600.0,1450000.0,31 Jan 2022,31 Jan 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0304,Duvet Inner Double Microtex Putih Polos,House Keeping,1400700.0,4470000.0,31 Jan 2022,31 Jan 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0305,Duvet Cover Double Cotton 100%,House Keeping,1400700.0,6525000.0,31 Jan 2022,31 Jan 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0306,Flatsheet Single No Rubber Cotton 100%,House Keeping,1400700.0,34680000.0,31 Jan 2022,31 Jan 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0307,Face Towel,House Keeping,1400700.0,500000.0,28 Feb 2022,28 Feb 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0308,Gorden MH,House Keeping,1400700.0,6500000.0,28 Feb 2022,28 Feb 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0309,Pompa Air Sanyo P-H1750 - C6,Office Machinery,1400500.0,2350000.0,28 Feb 2022,28 Feb 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0310,Trolly FO & HK,Office Equipment,1400600.0,1660000.0,28 Feb 2022,28 Feb 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0311,Neon Box Pratasaba,Office Equipment,1400600.0,600000.0,28 Feb 2022,28 Feb 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0312,Mesin Cuci LG F2721STWV1 - Frontloading 21 Kg,Office Equipment,1400600.0,15500000.0,28 Feb 2022,28 Feb 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0313,Ventilasifan Panasonic FV40AFU,Office Equipment,1400600.0,3196000.0,28 Feb 2022,28 Feb 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0314,Kipas Angin Baling Advance CF-5622A,Office Equipment,1400600.0,1700000.0,28 Feb 2022,28 Feb 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0315,Set Meja (20ea) & Kursi (40ea) New Kitchen,Office Equipment,1400600.0,18500000.0,28 Feb 2022,28 Feb 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0316,AC 1 PK - Lobby New Kitchen,Office Equipment,1400600.0,6700000.0,28 Feb 2022,28 Feb 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0317,Analog Stabilizer BLK SH-1KVA - Stavolt 1000w,Office Equipment,1400600.0,1299000.0,28 Feb 2022,28 Feb 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0318,Sofa 3111,Office Equipment,1400600.0,5800000.0,28 Feb 2022,28 Feb 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0319,Lavenia 1 Bowl Kitchen Sink LVX-0 336 S/S,Office Equipment,1400600.0,7520000.0,31 Mar 2022,31 Mar 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0320,C/Paloma Gallant 1/2 2-Outlet Angle Valve 2192,Office Equipment,1400600.0,1050000.0,31 Mar 2022,31 Mar 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0321,C/Paloma Toilet Shower Set Superior 2103,Office Equipment,1400600.0,900000.0,31 Mar 2022,31 Mar 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0322,Stainless Steel Double Sink uk. 100x60x85/95,Office Equipment,1400600.0,3100000.0,31 Mar 2022,31 Mar 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0323,Baofeng BF-888s HT UHF Walkie Talkie,Office Equipment,1400600.0,875000.0,31 Mar 2022,31 Mar 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0324,Podium Meeting Hall,Office Equipment,1400600.0,2300000.0,31 Mar 2022,31 Mar 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0325,"Neon Sign Pratasaba Resort (Uk.logo 60x50, huruf 30/20)",Office Equipment,1400600.0,7200000.0,31 Mar 2022,31 Mar 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0326,Speaker Aktif NX Audio 15 A1530 Pro - MH,Office Equipment,1400600.0,27000000.0,31 Mar 2022,31 Mar 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0327,Sekai Industrial Double Fan IFL 1875,Office Equipment,1400600.0,1650000.0,31 Mar 2022,31 Mar 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0328,Madani Table Round DIA 72 cm Black - Lobby,Office Equipment,1400600.0,2328000.0,31 Mar 2022,31 Mar 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0329,Whiteboard 60x90 - MH,Office Equipment,1400600.0,1486000.0,31 Mar 2022,31 Mar 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0330,Gantungan Handuk,House Keeping,1400700.0,9600000.0,31 Mar 2022,31 Mar 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0331,Pompa Semprotan Rumput,House Keeping,1400700.0,680000.0,31 Mar 2022,31 Mar 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0332,Gerobak Dorong ,House Keeping,1400700.0,1950000.0,31 Mar 2022,31 Mar 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0333,Tempat Lampu Hias Neo Manley KD Stool Gunmetal - Lobby,House Keeping,1400700.0,499000.0,31 Mar 2022,31 Mar 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0334,Perlengkapan Kitchen,Kitchen Set,1400800.0,10382450.0,31 Mar 2022,31 Mar 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0335,Solar Water Heater 150 liter SR 150 S1,Office Machinery,1400500.0,17500000.0,30 Apr 2022,30 Apr 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0336,Kulkas 10 Rak,Office Equipment,1400600.0,4100000.0,30 Apr 2022,30 Apr 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0337,"Electric Chafing Dish Sunnex 8,5 Liter ",Office Equipment,1400600.0,4443370.0,31 May 2022,31 May 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0338,Magic Com Miyako MCG-171,Kitchen Set,1400800.0,1260000.0,31 May 2022,31 May 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0339,Magic Com Miyako MCM-528,Kitchen Set,1400800.0,230000.0,31 May 2022,31 May 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0340,Perlengkapan Kitchen,Kitchen Set,1400800.0,8816000.0,31 May 2022,31 May 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0341,Magic Com Miyako (mess Karyawan),Kitchen Set,1400800.0,540000.0,31 May 2022,31 May 2022,1 Yr 0 Mth,100.0,Straight Line Method
